views,date
310.742133,2017-05-29T00:00:00Z
303.38948,2017-05-30T00:00:00Z
329.72126,2017-05-31T00:00:00Z
298.893201,2017-06-01T00:00:00Z
275.492081,2017-06-02T00:00:00Z
284.76354,2017-06-03T00:00:00Z
294.051458,2017-06-04T00:00:00Z
309.820046,2017-06-05T00:00:00Z
301.370607,2017-06-06T00:00:00Z
295.415465,2017-06-07T00:00:00Z
302.730717,2017-06-08T00:00:00Z
295.70466,2017-06-09T00:00:00Z
296.401686,2017-06-10T00:00:00Z
301.086676,2017-06-11T00:00:00Z
302.913804,2017-06-12T00:00:00Z
287.810895,2017-06-13T00:00:00Z
265.501863,2017-06-14T00:00:00Z
260.184541,2017-06-15T00:00:00Z
256.303845,2017-06-16T00:00:00Z
253.149027,2017-06-17T00:00:00Z
263.504749,2017-06-18T00:00:00Z
278.887486,2017-06-19T00:00:00Z
274.732906,2017-06-20T00:00:00Z
278.604928,2017-06-21T00:00:00Z
263.562533,2017-06-22T00:00:00Z
256.390561,2017-06-23T00:00:00Z
248.335446,2017-06-24T00:00:00Z
259.702801,2017-06-25T00:00:00Z
269.782381,2017-06-26T00:00:00Z
267.178847,2017-06-27T00:00:00Z
271.371208,2017-06-28T00:00:00Z
269.955135,2017-06-29T00:00:00Z
255.152893,2017-06-30T00:00:00Z
251.113551,2017-07-01T00:00:00Z
262.759066,2017-07-02T00:00:00Z
276.752749,2017-07-03T00:00:00Z
276.125733,2017-07-04T00:00:00Z
274.928027,2017-07-05T00:00:00Z
272.902694,2017-07-06T00:00:00Z
263.677095,2017-07-07T00:00:00Z
259.629246,2017-07-08T00:00:00Z
269.660149,2017-07-09T00:00:00Z
286.394398,2017-07-10T00:00:00Z
280.352973,2017-07-11T00:00:00Z
277.498898,2017-07-12T00:00:00Z
275.330196,2017-07-13T00:00:00Z
263.506947,2017-07-14T00:00:00Z
259.565043,2017-07-15T00:00:00Z
273.444832,2017-07-16T00:00:00Z
282.921555,2017-07-17T00:00:00Z
274.251071,2017-07-18T00:00:00Z
268.25762,2017-07-19T00:00:00Z
268.135952,2017-07-20T00:00:00Z
263.364412,2017-07-21T00:00:00Z
257.689887,2017-07-22T00:00:00Z
275.721851,2017-07-23T00:00:00Z
283.730949,2017-07-24T00:00:00Z
279.221877,2017-07-25T00:00:00Z
283.09467,2017-07-26T00:00:00Z
268.777584,2017-07-27T00:00:00Z
261.121331,2017-07-28T00:00:00Z
253.334814,2017-07-29T00:00:00Z
268.179748,2017-07-30T00:00:00Z
276.207251,2017-07-31T00:00:00Z
271.014717,2017-08-01T00:00:00Z
271.124566,2017-08-02T00:00:00Z
265.175395,2017-08-03T00:00:00Z
254.277386,2017-08-04T00:00:00Z
248.469563,2017-08-05T00:00:00Z
266.6851,2017-08-06T00:00:00Z
277.401388,2017-08-07T00:00:00Z
275.279647,2017-08-08T00:00:00Z
272.586388,2017-08-09T00:00:00Z
267.093959,2017-08-10T00:00:00Z
259.785253,2017-08-11T00:00:00Z
255.146117,2017-08-12T00:00:00Z
277.088196,2017-08-13T00:00:00Z
284.181085,2017-08-14T00:00:00Z
275.748423,2017-08-15T00:00:00Z
271.87067,2017-08-16T00:00:00Z
265.175804,2017-08-17T00:00:00Z
258.461102,2017-08-18T00:00:00Z
248.534933,2017-08-19T00:00:00Z
268.556355,2017-08-20T00:00:00Z
276.354483,2017-08-21T00:00:00Z
269.698252,2017-08-22T00:00:00Z
267.175371,2017-08-23T00:00:00Z
263.823981,2017-08-24T00:00:00Z
258.193407,2017-08-25T00:00:00Z
249.883478,2017-08-26T00:00:00Z
265.9749,2017-08-27T00:00:00Z
278.552787,2017-08-28T00:00:00Z
279.329759,2017-08-29T00:00:00Z
278.47407,2017-08-30T00:00:00Z
275.537711,2017-08-31T00:00:00Z
272.53558,2017-09-01T00:00:00Z
267.377115,2017-09-02T00:00:00Z
304.274194,2017-09-03T00:00:00Z
311.914361,2017-09-04T00:00:00Z
301.886636,2017-09-05T00:00:00Z
294.794049,2017-09-06T00:00:00Z
321.432958,2017-09-07T00:00:00Z
268.786601,2017-09-08T00:00:00Z
254.016506,2017-09-09T00:00:00Z
273.12789,2017-09-10T00:00:00Z
279.97152,2017-09-11T00:00:00Z
276.833327,2017-09-12T00:00:00Z
272.077768,2017-09-13T00:00:00Z
274.727175,2017-09-14T00:00:00Z
269.033086,2017-09-15T00:00:00Z
257.156505,2017-09-16T00:00:00Z
274.795196,2017-09-17T00:00:00Z
293.044703,2017-09-18T00:00:00Z
283.979011,2017-09-19T00:00:00Z
276.374458,2017-09-20T00:00:00Z
275.517298,2017-09-21T00:00:00Z
262.087403,2017-09-22T00:00:00Z
251.834644,2017-09-23T00:00:00Z
267.269173,2017-09-24T00:00:00Z
281.375756,2017-09-25T00:00:00Z
278.308925,2017-09-26T00:00:00Z
281.623406,2017-09-27T00:00:00Z
283.794577,2017-09-28T00:00:00Z
265.088833,2017-09-29T00:00:00Z
255.469601,2017-09-30T00:00:00Z
277.446607,2017-10-01T00:00:00Z
296.611869,2017-10-02T00:00:00Z
297.192785,2017-10-03T00:00:00Z
286.898607,2017-10-04T00:00:00Z
281.575277,2017-10-05T00:00:00Z
263.30461,2017-10-06T00:00:00Z
258.675656,2017-10-07T00:00:00Z
277.189402,2017-10-08T00:00:00Z
295.484472,2017-10-09T00:00:00Z
290.727561,2017-10-10T00:00:00Z
284.981252,2017-10-11T00:00:00Z
277.200931,2017-10-12T00:00:00Z
275.106009,2017-10-13T00:00:00Z
282.176416,2017-10-14T00:00:00Z
307.467332,2017-10-15T00:00:00Z
321.32699,2017-10-16T00:00:00Z
313.099256,2017-10-17T00:00:00Z
299.337864,2017-10-18T00:00:00Z
296.299898,2017-10-19T00:00:00Z
300.642295,2017-10-20T00:00:00Z
287.816629,2017-10-21T00:00:00Z
308.529531,2017-10-22T00:00:00Z
321.685775,2017-10-23T00:00:00Z
329.737695,2017-10-24T00:00:00Z
317.105794,2017-10-25T00:00:00Z
306.095478,2017-10-26T00:00:00Z
292.647205,2017-10-27T00:00:00Z
280.981203,2017-10-28T00:00:00Z
298.809018,2017-10-29T00:00:00Z
310.058854,2017-10-30T00:00:00Z
299.885209,2017-10-31T00:00:00Z
302.67917,2017-11-01T00:00:00Z
317.271538,2017-11-02T00:00:00Z
293.349721,2017-11-03T00:00:00Z
286.736767,2017-11-04T00:00:00Z
308.346539,2017-11-05T00:00:00Z
316.772993,2017-11-06T00:00:00Z
315.036162,2017-11-07T00:00:00Z
316.660831,2017-11-08T00:00:00Z
314.554353,2017-11-09T00:00:00Z
290.989184,2017-11-10T00:00:00Z
286.684524,2017-11-11T00:00:00Z
303.166707,2017-11-12T00:00:00Z
318.54754,2017-11-13T00:00:00Z
311.702382,2017-11-14T00:00:00Z
307.702139,2017-11-15T00:00:00Z
307.196334,2017-11-16T00:00:00Z
288.657696,2017-11-17T00:00:00Z
286.13364,2017-11-18T00:00:00Z
303.793246,2017-11-19T00:00:00Z
322.258319,2017-11-20T00:00:00Z
308.175733,2017-11-21T00:00:00Z
304.169591,2017-11-22T00:00:00Z
288.811513,2017-11-23T00:00:00Z
280.125634,2017-11-24T00:00:00Z
287.261736,2017-11-25T00:00:00Z
309.83562,2017-11-26T00:00:00Z
327.873477,2017-11-27T00:00:00Z
317.281495,2017-11-28T00:00:00Z
311.010091,2017-11-29T00:00:00Z
305.6188,2017-11-30T00:00:00Z
299.009843,2017-12-01T00:00:00Z
284.413689,2017-12-02T00:00:00Z
300.552426,2017-12-03T00:00:00Z
322.83543,2017-12-04T00:00:00Z
326.917154,2017-12-05T00:00:00Z
313.805461,2017-12-06T00:00:00Z
319.139701,2017-12-07T00:00:00Z
303.621912,2017-12-08T00:00:00Z
292.81246,2017-12-09T00:00:00Z
308.208572,2017-12-10T00:00:00Z
321.674009,2017-12-11T00:00:00Z
310.462489,2017-12-12T00:00:00Z
306.745755,2017-12-13T00:00:00Z
300.18737,2017-12-14T00:00:00Z
286.830282,2017-12-15T00:00:00Z
280.843025,2017-12-16T00:00:00Z
294.029292,2017-12-17T00:00:00Z
308.877711,2017-12-18T00:00:00Z
290.817648,2017-12-19T00:00:00Z
284.66354,2017-12-20T00:00:00Z
283.311446,2017-12-21T00:00:00Z
270.616379,2017-12-22T00:00:00Z
270.77392,2017-12-23T00:00:00Z
271.574693,2017-12-24T00:00:00Z
274.651388,2017-12-25T00:00:00Z
293.377305,2017-12-26T00:00:00Z
304.353445,2017-12-27T00:00:00Z
312.08367,2017-12-28T00:00:00Z
300.196639,2017-12-29T00:00:00Z
294.250079,2017-12-30T00:00:00Z
287.93791,2017-12-31T00:00:00Z
302.82833,2018-01-01T00:00:00Z
319.485738,2018-01-02T00:00:00Z
322.019675,2018-01-03T00:00:00Z
314.645741,2018-01-04T00:00:00Z
310.155899,2018-01-05T00:00:00Z
316.702185,2018-01-06T00:00:00Z
324.18675,2018-01-07T00:00:00Z
335.431026,2018-01-08T00:00:00Z
321.991203,2018-01-09T00:00:00Z
318.603157,2018-01-10T00:00:00Z
327.306183,2018-01-11T00:00:00Z
308.518899,2018-01-12T00:00:00Z
314.518803,2018-01-13T00:00:00Z
341.467997,2018-01-14T00:00:00Z
346.801956,2018-01-15T00:00:00Z
332.404256,2018-01-16T00:00:00Z
329.626172,2018-01-17T00:00:00Z
346.227443,2018-01-18T00:00:00Z
316.299327,2018-01-19T00:00:00Z
303.292818,2018-01-20T00:00:00Z
326.682372,2018-01-21T00:00:00Z
341.515484,2018-01-22T00:00:00Z
329.910617,2018-01-23T00:00:00Z
321.322164,2018-01-24T00:00:00Z
316.707019,2018-01-25T00:00:00Z
310.96488,2018-01-26T00:00:00Z
308.760934,2018-01-27T00:00:00Z
325.955174,2018-01-28T00:00:00Z
337.205984,2018-01-29T00:00:00Z
323.091074,2018-01-30T00:00:00Z
320.642885,2018-01-31T00:00:00Z
312.643557,2018-02-01T00:00:00Z
303.181377,2018-02-02T00:00:00Z
303.051044,2018-02-03T00:00:00Z
326.780028,2018-02-04T00:00:00Z
337.460883,2018-02-05T00:00:00Z
320.093643,2018-02-06T00:00:00Z
316.192208,2018-02-07T00:00:00Z
318.587141,2018-02-08T00:00:00Z
311.243801,2018-02-09T00:00:00Z
303.165868,2018-02-10T00:00:00Z
318.919775,2018-02-11T00:00:00Z
330.482574,2018-02-12T00:00:00Z
318.445405,2018-02-13T00:00:00Z
309.269954,2018-02-14T00:00:00Z
307.384594,2018-02-15T00:00:00Z
308.753553,2018-02-16T00:00:00Z
315.352215,2018-02-17T00:00:00Z
336.919919,2018-02-18T00:00:00Z
340.432452,2018-02-19T00:00:00Z
325.887866,2018-02-20T00:00:00Z
331.532037,2018-02-21T00:00:00Z
335.397735,2018-02-22T00:00:00Z
322.847083,2018-02-23T00:00:00Z
312.668576,2018-02-24T00:00:00Z
340.574594,2018-02-25T00:00:00Z
354.301601,2018-02-26T00:00:00Z
340.134463,2018-02-27T00:00:00Z
319.945935,2018-02-28T00:00:00Z
318.175725,2018-03-01T00:00:00Z
307.814339,2018-03-02T00:00:00Z
301.870813,2018-03-03T00:00:00Z
335.452295,2018-03-04T00:00:00Z
341.831429,2018-03-05T00:00:00Z
315.08751,2018-03-06T00:00:00Z
313.130565,2018-03-07T00:00:00Z
310.028113,2018-03-08T00:00:00Z
289.859166,2018-03-09T00:00:00Z
278.290649,2018-03-10T00:00:00Z
302.140207,2018-03-11T00:00:00Z
314.449106,2018-03-12T00:00:00Z
300.380973,2018-03-13T00:00:00Z
311.480543,2018-03-14T00:00:00Z
301.904526,2018-03-15T00:00:00Z
286.430007,2018-03-16T00:00:00Z
278.987674,2018-03-17T00:00:00Z
298.993282,2018-03-18T00:00:00Z
308.390176,2018-03-19T00:00:00Z
294.762447,2018-03-20T00:00:00Z
295.705015,2018-03-21T00:00:00Z
294.156473,2018-03-22T00:00:00Z
283.407906,2018-03-23T00:00:00Z
277.636125,2018-03-24T00:00:00Z
290.927648,2018-03-25T00:00:00Z
305.7174,2018-03-26T00:00:00Z
296.904147,2018-03-27T00:00:00Z
288.847105,2018-03-28T00:00:00Z
283.686209,2018-03-29T00:00:00Z
282.535832,2018-03-30T00:00:00Z
274.449811,2018-03-31T00:00:00Z
290.235106,2018-04-01T00:00:00Z
311.226037,2018-04-02T00:00:00Z
303.916252,2018-04-03T00:00:00Z
298.591311,2018-04-04T00:00:00Z
287.63031,2018-04-05T00:00:00Z
284.97775,2018-04-06T00:00:00Z
283.240634,2018-04-07T00:00:00Z
304.942114,2018-04-08T00:00:00Z
318.569836,2018-04-09T00:00:00Z
307.443314,2018-04-10T00:00:00Z
308.225636,2018-04-11T00:00:00Z
316.179856,2018-04-12T00:00:00Z
301.407702,2018-04-13T00:00:00Z
284.050367,2018-04-14T00:00:00Z
318.006849,2018-04-15T00:00:00Z
325.94103,2018-04-16T00:00:00Z
302.461259,2018-04-17T00:00:00Z
300.851394,2018-04-18T00:00:00Z
293.498562,2018-04-19T00:00:00Z
283.266082,2018-04-20T00:00:00Z
270.620673,2018-04-21T00:00:00Z
287.747733,2018-04-22T00:00:00Z
302.523229,2018-04-23T00:00:00Z
300.709165,2018-04-24T00:00:00Z
309.43799,2018-04-25T00:00:00Z
297.731622,2018-04-26T00:00:00Z
290.627627,2018-04-27T00:00:00Z
274.636558,2018-04-28T00:00:00Z
298.364306,2018-04-29T00:00:00Z
317.359841,2018-04-30T00:00:00Z
302.332775,2018-05-01T00:00:00Z
295.478029,2018-05-02T00:00:00Z
296.932606,2018-05-03T00:00:00Z
290.364467,2018-05-04T00:00:00Z
280.413461,2018-05-05T00:00:00Z
288.49159,2018-05-06T00:00:00Z
305.415124,2018-05-07T00:00:00Z
301.793366,2018-05-08T00:00:00Z
295.473432,2018-05-09T00:00:00Z
299.000581,2018-05-10T00:00:00Z
281.971857,2018-05-11T00:00:00Z
277.831417,2018-05-12T00:00:00Z
290.456275,2018-05-13T00:00:00Z
304.702511,2018-05-14T00:00:00Z
306.687543,2018-05-15T00:00:00Z
308.209927,2018-05-16T00:00:00Z
297.449473,2018-05-17T00:00:00Z
288.317718,2018-05-18T00:00:00Z
301.142295,2018-05-19T00:00:00Z
312.401975,2018-05-20T00:00:00Z
318.995937,2018-05-21T00:00:00Z
307.07948,2018-05-22T00:00:00Z
297.872016,2018-05-23T00:00:00Z
287.034865,2018-05-24T00:00:00Z
278.299135,2018-05-25T00:00:00Z
269.03241,2018-05-26T00:00:00Z
281.949241,2018-05-27T00:00:00Z
297.158649,2018-05-28T00:00:00Z
302.888534,2018-05-29T00:00:00Z
286.750058,2018-05-30T00:00:00Z
284.187593,2018-05-31T00:00:00Z
277.480389,2018-06-01T00:00:00Z
269.152267,2018-06-02T00:00:00Z
281.935112,2018-06-03T00:00:00Z
291.106579,2018-06-04T00:00:00Z
285.321854,2018-06-05T00:00:00Z
281.443215,2018-06-06T00:00:00Z
286.902527,2018-06-07T00:00:00Z
283.896205,2018-06-08T00:00:00Z
273.5198,2018-06-09T00:00:00Z
286.919419,2018-06-10T00:00:00Z
293.852873,2018-06-11T00:00:00Z
282.094871,2018-06-12T00:00:00Z
282.212165,2018-06-13T00:00:00Z
277.677281,2018-06-14T00:00:00Z
266.40177,2018-06-15T00:00:00Z
255.779378,2018-06-16T00:00:00Z
285.796606,2018-06-17T00:00:00Z
309.339458,2018-06-18T00:00:00Z
304.995086,2018-06-19T00:00:00Z
296.218099,2018-06-20T00:00:00Z
289.005332,2018-06-21T00:00:00Z
285.33823,2018-06-22T00:00:00Z
281.370491,2018-06-23T00:00:00Z
293.588861,2018-06-24T00:00:00Z
300.426336,2018-06-25T00:00:00Z
290.10237,2018-06-26T00:00:00Z
288.898505,2018-06-27T00:00:00Z
284.813519,2018-06-28T00:00:00Z
275.136103,2018-06-29T00:00:00Z
278.684286,2018-06-30T00:00:00Z
288.92226899999997,2018-07-01T00:00:00Z
294.995964,2018-07-02T00:00:00Z
295.163624,2018-07-03T00:00:00Z
292.873103,2018-07-04T00:00:00Z
289.874444,2018-07-05T00:00:00Z
282.078704,2018-07-06T00:00:00Z
284.7883,2018-07-07T00:00:00Z
293.580187,2018-07-08T00:00:00Z
291.731396,2018-07-09T00:00:00Z
296.051811,2018-07-10T00:00:00Z
287.541963,2018-07-11T00:00:00Z
283.332697,2018-07-12T00:00:00Z
279.823107,2018-07-13T00:00:00Z
279.395138,2018-07-14T00:00:00Z
306.129597,2018-07-15T00:00:00Z
302.456135,2018-07-16T00:00:00Z
289.984376,2018-07-17T00:00:00Z
284.755133,2018-07-18T00:00:00Z
281.299747,2018-07-19T00:00:00Z
268.311706,2018-07-20T00:00:00Z
263.558899,2018-07-21T00:00:00Z
280.972889,2018-07-22T00:00:00Z
286.982166,2018-07-23T00:00:00Z
280.130057,2018-07-24T00:00:00Z
281.148385,2018-07-25T00:00:00Z
277.075683,2018-07-26T00:00:00Z
271.634161,2018-07-27T00:00:00Z
264.567774,2018-07-28T00:00:00Z
285.756063,2018-07-29T00:00:00Z
303.317837,2018-07-30T00:00:00Z
288.952484,2018-07-31T00:00:00Z
290.354486,2018-08-01T00:00:00Z
284.750411,2018-08-02T00:00:00Z
274.760313,2018-08-03T00:00:00Z
270.332124,2018-08-04T00:00:00Z
284.107533,2018-08-05T00:00:00Z
294.367026,2018-08-06T00:00:00Z
286.814035,2018-08-07T00:00:00Z
279.542903,2018-08-08T00:00:00Z
277.991413,2018-08-09T00:00:00Z
269.554027,2018-08-10T00:00:00Z
262.64931,2018-08-11T00:00:00Z
281.554094,2018-08-12T00:00:00Z
286.06993,2018-08-13T00:00:00Z
283.344778,2018-08-14T00:00:00Z
282.825544,2018-08-15T00:00:00Z
279.270864,2018-08-16T00:00:00Z
274.477509,2018-08-17T00:00:00Z
267.209646,2018-08-18T00:00:00Z
284.047472,2018-08-19T00:00:00Z
291.827118,2018-08-20T00:00:00Z
281.167698,2018-08-21T00:00:00Z
286.064599,2018-08-22T00:00:00Z
274.162518,2018-08-23T00:00:00Z
270.253617,2018-08-24T00:00:00Z
270.633073,2018-08-25T00:00:00Z
285.865947,2018-08-26T00:00:00Z
295.877748,2018-08-27T00:00:00Z
285.819305,2018-08-28T00:00:00Z
290.69066,2018-08-29T00:00:00Z
287.291261,2018-08-30T00:00:00Z
278.926573,2018-08-31T00:00:00Z
272.06547,2018-09-01T00:00:00Z
282.660914,2018-09-02T00:00:00Z
304.277941,2018-09-03T00:00:00Z
304.94169,2018-09-04T00:00:00Z
290.44073,2018-09-05T00:00:00Z
291.801845,2018-09-06T00:00:00Z
282.974226,2018-09-07T00:00:00Z
276.031888,2018-09-08T00:00:00Z
288.702628,2018-09-09T00:00:00Z
297.806996,2018-09-10T00:00:00Z
291.024633,2018-09-11T00:00:00Z
281.205973,2018-09-12T00:00:00Z
277.716539,2018-09-13T00:00:00Z
271.886389,2018-09-14T00:00:00Z
268.872042,2018-09-15T00:00:00Z
285.290091,2018-09-16T00:00:00Z
296.707124,2018-09-17T00:00:00Z
293.961973,2018-09-18T00:00:00Z
281.313491,2018-09-19T00:00:00Z
281.778126,2018-09-20T00:00:00Z
271.938267,2018-09-21T00:00:00Z
267.361066,2018-09-22T00:00:00Z
283.354623,2018-09-23T00:00:00Z
290.24173,2018-09-24T00:00:00Z
283.004414,2018-09-25T00:00:00Z
283.165597,2018-09-26T00:00:00Z
276.919559,2018-09-27T00:00:00Z
265.628552,2018-09-28T00:00:00Z
258.355412,2018-09-29T00:00:00Z
282.147397,2018-09-30T00:00:00Z
289.269499,2018-10-01T00:00:00Z
290.469087,2018-10-02T00:00:00Z
284.459016,2018-10-03T00:00:00Z
280.129094,2018-10-04T00:00:00Z
277.692407,2018-10-05T00:00:00Z
272.021248,2018-10-06T00:00:00Z
288.026231,2018-10-07T00:00:00Z
299.940591,2018-10-08T00:00:00Z
293.859902,2018-10-09T00:00:00Z
286.860083,2018-10-10T00:00:00Z
285.800144,2018-10-11T00:00:00Z
280.380852,2018-10-12T00:00:00Z
268.53958,2018-10-13T00:00:00Z
284.685831,2018-10-14T00:00:00Z
295.712252,2018-10-15T00:00:00Z
289.695633,2018-10-16T00:00:00Z
291.316826,2018-10-17T00:00:00Z
283.819972,2018-10-18T00:00:00Z
273.396522,2018-10-19T00:00:00Z
269.505366,2018-10-20T00:00:00Z
287.371208,2018-10-21T00:00:00Z
296.095252,2018-10-22T00:00:00Z
295.228128,2018-10-23T00:00:00Z
299.337487,2018-10-24T00:00:00Z
301.341205,2018-10-25T00:00:00Z
288.995979,2018-10-26T00:00:00Z
278.572902,2018-10-27T00:00:00Z
295.852468,2018-10-28T00:00:00Z
312.246326,2018-10-29T00:00:00Z
301.493042,2018-10-30T00:00:00Z
294.793967,2018-10-31T00:00:00Z
291.545744,2018-11-01T00:00:00Z
288.934783,2018-11-02T00:00:00Z
279.208162,2018-11-03T00:00:00Z
296.89559,2018-11-04T00:00:00Z
300.642235,2018-11-05T00:00:00Z
291.248365,2018-11-06T00:00:00Z
287.559232,2018-11-07T00:00:00Z
283.534413,2018-11-08T00:00:00Z
278.112436,2018-11-09T00:00:00Z
280.762568,2018-11-10T00:00:00Z
298.719614,2018-11-11T00:00:00Z
311.840608,2018-11-12T00:00:00Z
304.888146,2018-11-13T00:00:00Z
293.655735,2018-11-14T00:00:00Z
288.508339,2018-11-15T00:00:00Z
277.448557,2018-11-16T00:00:00Z
270.398024,2018-11-17T00:00:00Z
290.970297,2018-11-18T00:00:00Z
297.448433,2018-11-19T00:00:00Z
287.897209,2018-11-20T00:00:00Z
283.101863,2018-11-21T00:00:00Z
275.772158,2018-11-22T00:00:00Z
267.794535,2018-11-23T00:00:00Z
274.941316,2018-11-24T00:00:00Z
287.153095,2018-11-25T00:00:00Z
297.001431,2018-11-26T00:00:00Z
291.723162,2018-11-27T00:00:00Z
291.382759,2018-11-28T00:00:00Z
288.190014,2018-11-29T00:00:00Z
269.966843,2018-11-30T00:00:00Z
269.088426,2018-12-01T00:00:00Z
287.298366,2018-12-02T00:00:00Z
304.641822,2018-12-03T00:00:00Z
296.026024,2018-12-04T00:00:00Z
300.848478,2018-12-05T00:00:00Z
295.238944,2018-12-06T00:00:00Z
293.663071,2018-12-07T00:00:00Z
302.55109,2018-12-08T00:00:00Z
326.683576,2018-12-09T00:00:00Z
327.035252,2018-12-10T00:00:00Z
315.379081,2018-12-11T00:00:00Z
306.180622,2018-12-12T00:00:00Z
305.264218,2018-12-13T00:00:00Z
295.552567,2018-12-14T00:00:00Z
282.382981,2018-12-15T00:00:00Z
300.201682,2018-12-16T00:00:00Z
316.359069,2018-12-17T00:00:00Z
304.531426,2018-12-18T00:00:00Z
297.787847,2018-12-19T00:00:00Z
290.375221,2018-12-20T00:00:00Z
279.031864,2018-12-21T00:00:00Z
278.425628,2018-12-22T00:00:00Z
286.573018,2018-12-23T00:00:00Z
291.005363,2018-12-24T00:00:00Z
294.782918,2018-12-25T00:00:00Z
300.965583,2018-12-26T00:00:00Z
305.502149,2018-12-27T00:00:00Z
301.813241,2018-12-28T00:00:00Z
304.253038,2018-12-29T00:00:00Z
314.870934,2018-12-30T00:00:00Z
302.878752,2018-12-31T00:00:00Z
312.601914,2019-01-01T00:00:00Z
326.949126,2019-01-02T00:00:00Z
321.689932,2019-01-03T00:00:00Z
315.004706,2019-01-04T00:00:00Z
317.146245,2019-01-05T00:00:00Z
333.180513,2019-01-06T00:00:00Z
342.244202,2019-01-07T00:00:00Z
325.989103,2019-01-08T00:00:00Z
315.919084,2019-01-09T00:00:00Z
312.925738,2019-01-10T00:00:00Z
308.030855,2019-01-11T00:00:00Z
311.05653,2019-01-12T00:00:00Z
323.122651,2019-01-13T00:00:00Z
331.391099,2019-01-14T00:00:00Z
325.564204,2019-01-15T00:00:00Z
318.047667,2019-01-16T00:00:00Z
313.508051,2019-01-17T00:00:00Z
317.510491,2019-01-18T00:00:00Z
312.722503,2019-01-19T00:00:00Z
334.792619,2019-01-20T00:00:00Z
334.636932,2019-01-21T00:00:00Z
326.482854,2019-01-22T00:00:00Z
317.800016,2019-01-23T00:00:00Z
313.064861,2019-01-24T00:00:00Z
299.614641,2019-01-25T00:00:00Z
296.418351,2019-01-26T00:00:00Z
311.411312,2019-01-27T00:00:00Z
312.245328,2019-01-28T00:00:00Z
303.57621,2019-01-29T00:00:00Z
301.980279,2019-01-30T00:00:00Z
298.057463,2019-01-31T00:00:00Z
294.783075,2019-02-01T00:00:00Z
285.853494,2019-02-02T00:00:00Z
310.057169,2019-02-03T00:00:00Z
322.61545,2019-02-04T00:00:00Z
300.060739,2019-02-05T00:00:00Z
294.300632,2019-02-06T00:00:00Z
288.631271,2019-02-07T00:00:00Z
292.32207,2019-02-08T00:00:00Z
284.884431,2019-02-09T00:00:00Z
312.192081,2019-02-10T00:00:00Z
330.141112,2019-02-11T00:00:00Z
305.915685,2019-02-12T00:00:00Z
297.965818,2019-02-13T00:00:00Z
290.9883,2019-02-14T00:00:00Z
287.655062,2019-02-15T00:00:00Z
287.306444,2019-02-16T00:00:00Z
302.829694,2019-02-17T00:00:00Z
311.558582,2019-02-18T00:00:00Z
305.730692,2019-02-19T00:00:00Z
299.141565,2019-02-20T00:00:00Z
295.474037,2019-02-21T00:00:00Z
290.411544,2019-02-22T00:00:00Z
286.692736,2019-02-23T00:00:00Z
300.871332,2019-02-24T00:00:00Z
333.673377,2019-02-25T00:00:00Z
307.512767,2019-02-26T00:00:00Z
299.159532,2019-02-27T00:00:00Z
291.39926,2019-02-28T00:00:00Z
281.825337,2019-03-01T00:00:00Z
281.585931,2019-03-02T00:00:00Z
302.39529,2019-03-03T00:00:00Z
313.267372,2019-03-04T00:00:00Z
296.821448,2019-03-05T00:00:00Z
291.010985,2019-03-06T00:00:00Z
287.737182,2019-03-07T00:00:00Z
277.788475,2019-03-08T00:00:00Z
283.562895,2019-03-09T00:00:00Z
305.264624,2019-03-10T00:00:00Z
308.391562,2019-03-11T00:00:00Z
296.922945,2019-03-12T00:00:00Z
289.114675,2019-03-13T00:00:00Z
292.4895,2019-03-14T00:00:00Z
279.020392,2019-03-15T00:00:00Z
279.908459,2019-03-16T00:00:00Z
303.826168,2019-03-17T00:00:00Z
310.729591,2019-03-18T00:00:00Z
293.862326,2019-03-19T00:00:00Z
290.586417,2019-03-20T00:00:00Z
291.530778,2019-03-21T00:00:00Z
286.456158,2019-03-22T00:00:00Z
285.923076,2019-03-23T00:00:00Z
302.945936,2019-03-24T00:00:00Z
303.473804,2019-03-25T00:00:00Z
290.341417,2019-03-26T00:00:00Z
293.395068,2019-03-27T00:00:00Z
294.222265,2019-03-28T00:00:00Z
278.193916,2019-03-29T00:00:00Z
280.096985,2019-03-30T00:00:00Z
296.148294,2019-03-31T00:00:00Z
304.511763,2019-04-01T00:00:00Z
290.394867,2019-04-02T00:00:00Z
293.96306,2019-04-03T00:00:00Z
297.69132,2019-04-04T00:00:00Z
288.23804,2019-04-05T00:00:00Z
279.028391,2019-04-06T00:00:00Z
296.741026,2019-04-07T00:00:00Z
315.311592,2019-04-08T00:00:00Z
313.514699,2019-04-09T00:00:00Z
304.948408,2019-04-10T00:00:00Z
306.233152,2019-04-11T00:00:00Z
301.65,2019-04-12T00:00:00Z
293.470259,2019-04-13T00:00:00Z
318.65521,2019-04-14T00:00:00Z
322.725319,2019-04-15T00:00:00Z
313.679547,2019-04-16T00:00:00Z
299.425985,2019-04-17T00:00:00Z
287.866552,2019-04-18T00:00:00Z
284.392194,2019-04-19T00:00:00Z
277.715218,2019-04-20T00:00:00Z
294.623113,2019-04-21T00:00:00Z
307.909493,2019-04-22T00:00:00Z
301.280502,2019-04-23T00:00:00Z
299.58898,2019-04-24T00:00:00Z
298.970715,2019-04-25T00:00:00Z
293.532962,2019-04-26T00:00:00Z
287.907307,2019-04-27T00:00:00Z
